var,date,value,name,Description,Source,id,var0
HPIPONM226S,01-12-1991,101.89,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),12,101.89
HPIPONM226S,01-01-1992,102.23,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),13,102.23
HPIPONM226S,01-02-1992,102.97,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),14,102.97
HPIPONM226S,01-03-1992,102.8,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),15,102.8
HPIPONM226S,01-04-1992,102.55,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),16,102.55
HPIPONM226S,01-05-1992,102.59,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),17,102.59
HPIPONM226S,01-06-1992,102.53,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),18,102.53
HPIPONM226S,01-07-1992,102.87,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),19,102.87
HPIPONM226S,01-08-1992,103.33,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),20,103.33
HPIPONM226S,01-09-1992,103.73,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),21,103.73
HPIPONM226S,01-10-1992,104.03,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),22,104.03
HPIPONM226S,01-11-1992,104.32,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),23,104.32
HPIPONM226S,01-12-1992,104.23,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),24,104.23
HPIPONM226S,01-01-1993,104.28,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),25,104.28
HPIPONM226S,01-02-1993,104.08,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),26,104.08
HPIPONM226S,01-03-1993,104.38,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),27,104.38
HPIPONM226S,01-04-1993,105.04,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),28,105.04
HPIPONM226S,01-05-1993,105.25,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),29,105.25
HPIPONM226S,01-06-1993,105.65,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),30,105.65
HPIPONM226S,01-07-1993,105.68,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),31,105.68
HPIPONM226S,01-08-1993,106.08,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),32,106.08
HPIPONM226S,01-09-1993,106.44,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),33,106.44
HPIPONM226S,01-10-1993,106.69,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),34,106.69
HPIPONM226S,01-11-1993,107.01,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),35,107.01
HPIPONM226S,01-12-1993,107.54,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),36,107.54
HPIPONM226S,01-01-1994,107.79,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),37,107.79
HPIPONM226S,01-02-1994,108.03,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),38,108.03
HPIPONM226S,01-03-1994,108.39,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),39,108.39
HPIPONM226S,01-04-1994,108.72,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),40,108.72
HPIPONM226S,01-05-1994,109.08,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),41,109.08
HPIPONM226S,01-06-1994,109.28,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),42,109.28
HPIPONM226S,01-07-1994,109.39,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),43,109.39
HPIPONM226S,01-08-1994,109.62,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),44,109.62
HPIPONM226S,01-09-1994,109.74,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),45,109.74
HPIPONM226S,01-10-1994,110.01,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),46,110.01
HPIPONM226S,01-11-1994,110.23,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),47,110.23
HPIPONM226S,01-12-1994,110.26,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),48,110.26
HPIPONM226S,01-01-1995,110.58,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),49,110.58
HPIPONM226S,01-02-1995,111.14,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),50,111.14
HPIPONM226S,01-03-1995,111.02,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),51,111.02
HPIPONM226S,01-04-1995,111.25,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),52,111.25
HPIPONM226S,01-05-1995,111.39,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),53,111.39
HPIPONM226S,01-06-1995,111.79,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),54,111.79
HPIPONM226S,01-07-1995,112.29,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),55,112.29
HPIPONM226S,01-08-1995,112.6,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),56,112.6
HPIPONM226S,01-09-1995,112.83,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),57,112.83
HPIPONM226S,01-10-1995,112.88,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),58,112.88
HPIPONM226S,01-11-1995,113.11,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),59,113.11
HPIPONM226S,01-12-1995,113.6,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),60,113.6
HPIPONM226S,01-01-1996,114.01,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),61,114.01
HPIPONM226S,01-02-1996,114.16,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),62,114.16
HPIPONM226S,01-03-1996,114.57,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),63,114.57
HPIPONM226S,01-04-1996,114.86,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),64,114.86
HPIPONM226S,01-05-1996,115.11,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),65,115.11
HPIPONM226S,01-06-1996,115.23,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),66,115.23
HPIPONM226S,01-07-1996,115.61,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),67,115.61
HPIPONM226S,01-08-1996,115.63,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),68,115.63
HPIPONM226S,01-09-1996,115.92,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),69,115.92
HPIPONM226S,01-10-1996,116.02,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),70,116.02
HPIPONM226S,01-11-1996,116.36,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),71,116.36
HPIPONM226S,01-12-1996,116.72,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),72,116.72
HPIPONM226S,01-01-1997,116.84,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),73,116.84
HPIPONM226S,01-02-1997,117.15,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),74,117.15
HPIPONM226S,01-03-1997,117.62,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),75,117.62
HPIPONM226S,01-04-1997,117.83,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),76,117.83
HPIPONM226S,01-05-1997,118.27,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),77,118.27
HPIPONM226S,01-06-1997,118.33,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),78,118.33
HPIPONM226S,01-07-1997,118.62,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),79,118.62
HPIPONM226S,01-08-1997,119.07,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),80,119.07
HPIPONM226S,01-09-1997,119.22,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),81,119.22
HPIPONM226S,01-10-1997,119.84,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),82,119.84
HPIPONM226S,01-11-1997,120.24,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),83,120.24
HPIPONM226S,01-12-1997,120.63,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),84,120.63
HPIPONM226S,01-01-1998,121.08,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),85,121.08
HPIPONM226S,01-02-1998,121.94,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),86,121.94
HPIPONM226S,01-03-1998,122.34,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),87,122.34
HPIPONM226S,01-04-1998,122.9,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),88,122.9
HPIPONM226S,01-05-1998,123.39,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),89,123.39
HPIPONM226S,01-06-1998,124.18,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),90,124.18
HPIPONM226S,01-07-1998,124.5,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),91,124.5
HPIPONM226S,01-08-1998,125.01,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),92,125.01
HPIPONM226S,01-09-1998,125.81,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),93,125.81
HPIPONM226S,01-10-1998,126.35,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),94,126.35
HPIPONM226S,01-11-1998,127.19,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),95,127.19
HPIPONM226S,01-12-1998,127.76,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),96,127.76
HPIPONM226S,01-01-1999,128.49,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),97,128.49
HPIPONM226S,01-02-1999,129.01,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),98,129.01
HPIPONM226S,01-03-1999,129.56,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),99,129.56
HPIPONM226S,01-04-1999,130.22,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),100,130.22
HPIPONM226S,01-05-1999,131.01,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),101,131.01
HPIPONM226S,01-06-1999,131.6,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),102,131.6
HPIPONM226S,01-07-1999,132.33,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),103,132.33
HPIPONM226S,01-08-1999,133.14,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),104,133.14
HPIPONM226S,01-09-1999,133.52,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),105,133.52
HPIPONM226S,01-10-1999,134.33,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),106,134.33
HPIPONM226S,01-11-1999,134.89,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),107,134.89
HPIPONM226S,01-12-1999,135.56,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),108,135.56
HPIPONM226S,01-01-2000,137.16,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),109,137.16
HPIPONM226S,01-02-2000,136.96,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),110,136.96
HPIPONM226S,01-03-2000,138.02,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),111,138.02
HPIPONM226S,01-04-2000,138.97,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),112,138.97
HPIPONM226S,01-05-2000,139.58,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),113,139.58
HPIPONM226S,01-06-2000,140.5,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),114,140.5
HPIPONM226S,01-07-2000,141.26,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),115,141.26
HPIPONM226S,01-08-2000,141.81,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),116,141.81
HPIPONM226S,01-09-2000,142.69,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),117,142.69
HPIPONM226S,01-10-2000,143.45,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),118,143.45
HPIPONM226S,01-11-2000,144.34,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),119,144.34
HPIPONM226S,01-12-2000,145.21,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),120,145.21
HPIPONM226S,01-01-2001,146.11,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),121,146.11
HPIPONM226S,01-02-2001,147.12,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),122,147.12
HPIPONM226S,01-03-2001,147.91,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),123,147.91
HPIPONM226S,01-04-2001,148.78,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),124,148.78
HPIPONM226S,01-05-2001,149.45,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),125,149.45
HPIPONM226S,01-06-2001,150.13,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),126,150.13
HPIPONM226S,01-07-2001,151.01,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),127,151.01
HPIPONM226S,01-08-2001,151.72,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),128,151.72
HPIPONM226S,01-09-2001,152.52,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),129,152.52
HPIPONM226S,01-10-2001,153.44,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),130,153.44
HPIPONM226S,01-11-2001,153.91,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),131,153.91
HPIPONM226S,01-12-2001,154.91,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),132,154.91
HPIPONM226S,01-01-2002,155.81,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),133,155.81
HPIPONM226S,01-02-2002,156.72,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),134,156.72
HPIPONM226S,01-03-2002,157.72,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),135,157.72
HPIPONM226S,01-04-2002,158.54,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),136,158.54
HPIPONM226S,01-05-2002,159.64,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),137,159.64
HPIPONM226S,01-06-2002,160.62,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),138,160.62
HPIPONM226S,01-07-2002,161.66,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),139,161.66
HPIPONM226S,01-08-2002,162.68,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),140,162.68
HPIPONM226S,01-09-2002,163.68,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),141,163.68
HPIPONM226S,01-10-2002,164.83,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),142,164.83
HPIPONM226S,01-11-2002,165.77,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),143,165.77
HPIPONM226S,01-12-2002,166.97,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),144,166.97
HPIPONM226S,01-01-2003,168.02,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),145,168.02
HPIPONM226S,01-02-2003,169.05,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),146,169.05
HPIPONM226S,01-03-2003,169.63,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),147,169.63
HPIPONM226S,01-04-2003,170.65,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),148,170.65
HPIPONM226S,01-05-2003,171.62,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),149,171.62
HPIPONM226S,01-06-2003,172.4,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),150,172.4
HPIPONM226S,01-07-2003,173.7,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),151,173.7
HPIPONM226S,01-08-2003,174.96,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),152,174.96
HPIPONM226S,01-09-2003,176.39,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),153,176.39
HPIPONM226S,01-10-2003,177.44,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),154,177.44
HPIPONM226S,01-11-2003,178.82,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),155,178.82
HPIPONM226S,01-12-2003,180.32,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),156,180.32
HPIPONM226S,01-01-2004,181.5,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),157,181.5
HPIPONM226S,01-02-2004,182.85,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),158,182.85
HPIPONM226S,01-03-2004,184.17,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),159,184.17
HPIPONM226S,01-04-2004,185.71,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),160,185.71
HPIPONM226S,01-05-2004,187.49,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),161,187.49
HPIPONM226S,01-06-2004,189.38,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),162,189.38
HPIPONM226S,01-07-2004,190.96,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),163,190.96
HPIPONM226S,01-08-2004,192.34,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),164,192.34
HPIPONM226S,01-09-2004,193.86,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),165,193.86
HPIPONM226S,01-10-2004,195.33,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),166,195.33
HPIPONM226S,01-11-2004,197.07,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),167,197.07
HPIPONM226S,01-12-2004,198.8,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),168,198.8
HPIPONM226S,01-01-2005,200.25,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),169,200.25
HPIPONM226S,01-02-2005,201.64,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),170,201.64
HPIPONM226S,01-03-2005,203.75,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),171,203.75
HPIPONM226S,01-04-2005,205.53,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),172,205.53
HPIPONM226S,01-05-2005,207.22,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),173,207.22
HPIPONM226S,01-06-2005,209.02,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),174,209.02
HPIPONM226S,01-07-2005,211.08,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),175,211.08
HPIPONM226S,01-08-2005,212.61,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),176,212.61
HPIPONM226S,01-09-2005,214.56,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),177,214.56
HPIPONM226S,01-10-2005,215.75,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),178,215.75
HPIPONM226S,01-11-2005,217.16,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),179,217.16
HPIPONM226S,01-12-2005,218.49,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),180,218.49
HPIPONM226S,01-01-2006,219.89,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),181,219.89
HPIPONM226S,01-02-2006,220.3,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),182,220.3
HPIPONM226S,01-03-2006,221.09,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),183,221.09
HPIPONM226S,01-04-2006,221.54,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),184,221.54
HPIPONM226S,01-05-2006,222.12,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),185,222.12
HPIPONM226S,01-06-2006,222.13,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),186,222.13
HPIPONM226S,01-07-2006,221.99,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),187,221.99
HPIPONM226S,01-08-2006,222.63,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),188,222.63
HPIPONM226S,01-09-2006,222.57,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),189,222.57
HPIPONM226S,01-10-2006,222.81,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),190,222.81
HPIPONM226S,01-11-2006,223.5,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),191,223.5
HPIPONM226S,01-12-2006,223.58,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),192,223.58
HPIPONM226S,01-01-2007,224.38,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),193,224.38
HPIPONM226S,01-02-2007,224.4,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),194,224.4
HPIPONM226S,01-03-2007,225.34,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),195,225.34
HPIPONM226S,01-04-2007,225.36,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),196,225.36
HPIPONM226S,01-05-2007,224.29,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),197,224.29
HPIPONM226S,01-06-2007,223.44,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),198,223.44
HPIPONM226S,01-07-2007,222.36,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),199,222.36
HPIPONM226S,01-08-2007,221.31,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),200,221.31
HPIPONM226S,01-09-2007,220.47,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),201,220.47
HPIPONM226S,01-10-2007,218.64,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),202,218.64
HPIPONM226S,01-11-2007,217.15,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),203,217.15
HPIPONM226S,01-12-2007,216.03,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),204,216.03
HPIPONM226S,01-01-2008,214.18,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),205,214.18
HPIPONM226S,01-02-2008,212.87,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),206,212.87
HPIPONM226S,01-03-2008,211.02,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),207,211.02
HPIPONM226S,01-04-2008,208.71,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),208,208.71
HPIPONM226S,01-05-2008,206.35,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),209,206.35
HPIPONM226S,01-06-2008,205.07,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),210,205.07
HPIPONM226S,01-07-2008,203.19,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),211,203.19
HPIPONM226S,01-08-2008,201.13,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),212,201.13
HPIPONM226S,01-09-2008,199.32,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),213,199.32
HPIPONM226S,01-10-2008,197.68,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),214,197.68
HPIPONM226S,01-11-2008,194.15,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),215,194.15
HPIPONM226S,01-12-2008,193.6,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),216,193.6
HPIPONM226S,01-01-2009,195.21,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),217,195.21
HPIPONM226S,01-02-2009,195.56,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),218,195.56
HPIPONM226S,01-03-2009,193.23,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),219,193.23
HPIPONM226S,01-04-2009,191.94,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),220,191.94
HPIPONM226S,01-05-2009,191.81,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),221,191.81
HPIPONM226S,01-06-2009,191.71,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),222,191.71
HPIPONM226S,01-07-2009,191.13,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),223,191.13
HPIPONM226S,01-08-2009,190.86,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),224,190.86
HPIPONM226S,01-09-2009,190.62,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),225,190.62
HPIPONM226S,01-10-2009,190.99,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),226,190.99
HPIPONM226S,01-11-2009,191.6,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),227,191.6
HPIPONM226S,01-12-2009,189.73,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),228,189.73
HPIPONM226S,01-01-2010,189.72,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),229,189.72
HPIPONM226S,01-02-2010,189.03,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),230,189.03
HPIPONM226S,01-03-2010,188.8,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),231,188.8
HPIPONM226S,01-04-2010,189.01,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),232,189.01
HPIPONM226S,01-05-2010,189.02,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),233,189.02
HPIPONM226S,01-06-2010,187.09,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),234,187.09
HPIPONM226S,01-07-2010,185.98,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),235,185.98
HPIPONM226S,01-08-2010,185.79,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),236,185.79
